record_id,date,mandi_id,crop_name,modal_price,msp,price_gap,price_below_msp_flag,price_gap_pct
PR001175,2026/01/07,MANDI051,Corn,2238.0,2090.0,148.0,0,7.081339712918661
PR009466,29/04/2026,MANDI057,Paddy,2273.1521814996595,2183.0,90.15218149965949,0,4.1297380439605815
PR011297,22/03/2026,MANDI022,Wheat,2269.78,2275.0,-5.2199999999998,1,-0.22945054945054066
PR003496,2026-03-13,,Cotton,7106.12,6620.0,486.1199999999999,0,7.343202416918428
PR009975,2026/04/19,MANDI005,Sugarcane,4022.47,3500.0,522.4699999999998,0,14.92771428571428
PR001570,2026-06-08,,Sugarcane,3594.81,3500.0,94.80999999999995,0,2.7088571428571413
PR003076,13-Feb-2026,MANDI008,Wheat,2090.0,2275.0,-185.0,1,-8.131868131868131
PR010718,11/08/2026,MANDI010,Sugarcane,4006.0,3500.0,506.0,0,14.457142857142857
PR007867,05/02/2026,MANDI038,Wheat,2076.53,2275.0,-198.4699999999998,1,-8.723956043956035
PR002797,08-14-2026,MANDI034,REQUIRES_INVESTIGATION,2410.09,2183.0,227.09000000000015,0,10.402656894182325
PR007122,02.02.2026,MANDI046,REQUIRES_INVESTIGATION,2168.59,2090.0,78.59000000000015,0,3.7602870813397202
PR009947,11/06/2026,MANDI056,Mustard,5200.2,5650.0,-449.8000000000002,1,-7.961061946902658
PR005190,22.02.2026,,REQUIRES_INVESTIGATION,2087.0,2183.0,-96.0,1,-4.397617956939991
PR010700,2026-06-12,MANDI038,Cotton,7043.73,6620.0,423.72999999999956,0,6.400755287009057
PR007193,2026/07/01,MANDI047,Cotton,6283.07,6620.0,-336.9300000000003,1,-5.089577039274929
PR007842,20-Aug-2026,MANDI016,Mustard,5380.93,5650.0,-269.0699999999997,1,-4.762300884955747
PR003484,19/05/2026,MANDI040,REQUIRES_INVESTIGATION,2218.52,2090.0,128.51999999999998,0,6.149282296650717
PR006962,03-11-2026,MANDI042,Mustard,5231.3,5650.0,-418.6999999999998,1,-7.410619469026545
PR009415,05/09/2026,MANDI034,Corn,2032.89,2090.0,-57.1099999999999,1,-2.7325358851674593
PR006076,2026/07/29,MANDI057,REQUIRES_INVESTIGATION,3296.8,3500.0,-203.19999999999982,1,-5.805714285714281
PR007791,28.03.2026,MANDI016,Cotton,7681.0,6620.0,1061.0,0,16.02719033232628
PR009932,14/04/2026,MANDI056,Mustard,5435.62,5650.0,-214.3800000000001,1,-3.7943362831858423
PR001473,2026-01-12,MANDI017,Mustard,5686.39,5650.0,36.39000000000033,0,0.6440707964601827
PR010311,21/02/2026,MANDI027,Cotton,7100.92,6620.0,480.9200000000001,0,7.2646525679758325
PR000524,2026-02-24,MANDI005,Sugarcane,3987.0,3500.0,487.0,0,13.914285714285715
PR006167,08-12-2026,MANDI001,Sugarcane,3792.23,3500.0,292.23,0,8.349428571428572
PR007625,12-Aug-2026,MANDI006,Cotton,7122.56,6620.0,502.5600000000004,0,7.591540785498495
PR003478,2026/01/27,MANDI026,Cotton,6586.28,6620.0,-33.720000000000255,1,-0.5093655589123905
PR004045,07-16-2026,MANDI028,Paddy,2120.66,2183.0,-62.340000000000146,1,-2.8557031607879133
PR011885,2026/07/03,MANDI046,Wheat,2329.0,2275.0,54.0,0,2.3736263736263736
PR003048,13-Mar-2026,MANDI041,Cotton,6381.81,6620.0,-238.1899999999996,1,-3.598036253776429
PR000841,04-04-2026,MANDI022,Mustard,5797.35,5650.0,147.35000000000036,0,2.607964601769918
PR011812,06-22-2026,MANDI049,Mustard,6353.8,5650.0,703.8000000000002,0,12.456637168141595
PR004014,2026-07-08,MANDI045,Wheat,2203.33,2275.0,-71.67000000000007,1,-3.1503296703296733
PR000390,11.04.2026,MANDI008,Sugarcane,3399.21,3500.0,-100.78999999999996,1,-2.8797142857142846
PR009066,2026/05/17,MANDI047,Mustard,5368.0,5650.0,-282.0,1,-4.991150442477876
PR008098,10/04/2026,MANDI037,Corn,2347.84,2090.0,257.84000000000015,0,12.336842105263166
PR004219,02-12-2026,MANDI047,Wheat,2193.0,2275.0,-82.0,1,-3.604395604395604
PR006044,2026-07-06,MANDI004,Wheat,2615.6,2275.0,340.5999999999999,0,14.971428571428566
PR005415,2026-06-25,MANDI016,Mustard,5572.19,5650.0,-77.8100000000004,1,-1.3771681415929276
PR010105,08/07/2026,MANDI010,Cotton,6953.45,6620.0,333.4499999999998,0,5.037009063444106
PR000085,05-05-2026,MANDI021,Wheat,2260.46,2275.0,-14.539999999999964,1,-0.6391208791208776
PR003718,08-27-2026,MANDI028,Sugarcane,3283.0,3500.0,-217.0,1,-6.2
PR011809,2026/06/23,,Paddy,2371.69,2183.0,188.69000000000005,0,8.643609711406324
PR010702,19.02.2026,MANDI057,Wheat,2288.67,2275.0,13.670000000000073,0,0.6008791208791241
PR000179,2026/01/18,MANDI011,REQUIRES_INVESTIGATION,2079.0,2090.0,-11.0,1,-0.5263157894736842
PR001938,21/06/2026,MANDI023,Sugarcane,3501.63,3500.0,1.6300000000001091,0,0.04657142857143169
PR005764,23.04.2026,MANDI041,Sugarcane,3443.64,3500.0,-56.36000000000013,1,-1.6102857142857179
PR006208,08-16-2026,MANDI027,Sugarcane,3263.74,3500.0,-236.26000000000022,1,-6.750285714285721
PR011059,21/04/2026,MANDI007,Cotton,6239.7,6620.0,-380.3000000000002,1,-5.744712990936559
PR008320,13.01.2026,MANDI051,REQUIRES_INVESTIGATION,5717.18,5650.0,67.18000000000029,0,1.1890265486725715
PR002443,03-23-2026,MANDI018,REQUIRES_INVESTIGATION,2181.0,2183.0,-2.0,1,-0.09161704076958314
PR003257,2026-04-05,MANDI057,Cotton,7221.602462186487,6620.0,601.6024621864872,0,9.087650486200713
PR001950,08/09/2026,MANDI024,REQUIRES_INVESTIGATION,2119.0,2090.0,29.0,0,1.38755980861244
PR002050,11-Jun-2026,MANDI024,Wheat,2145.43,2275.0,-129.57000000000016,1,-5.695384615384622
PR004849,07-May-2026,MANDI055,Sugarcane,3623.0,3500.0,123.0,0,3.5142857142857142
PR011108,27/04/2026,MANDI001,Wheat,2449.46,2275.0,174.46000000000004,0,7.66857142857143
PR010288,2026-07-13,MANDI029,Mustard,5460.78,5650.0,-189.22000000000025,1,-3.3490265486725708
PR003152,15/01/2026,MANDI019,Mustard,5584.58,5650.0,-65.42000000000007,1,-1.1578761061946916
PR000938,22.07.2026,MANDI046,Mustard,5898.74,5650.0,248.73999999999978,0,4.4024778761061905
PR002181,19/02/2026,MANDI029,Cotton,6559.673066764204,6620.0,-60.32693323579588,1,-0.911282979392687
PR008780,2026-01-26,MANDI026,Wheat,2337.0,2275.0,62.0,0,2.7252747252747254
PR008951,24.06.2026,MANDI029,Mustard,5130.0,5650.0,-520.0,1,-9.20353982300885
PR007493,06-22-2026,MANDI046,REQUIRES_INVESTIGATION,2013.0,2090.0,-77.0,1,-3.684210526315789
PR010066,06.05.2026,MANDI023,Mustard,6222.86,5650.0,572.8599999999997,0,10.13911504424778
PR010739,04-27-2026,MANDI032,Sugarcane,3390.0,3500.0,-110.0,1,-3.1428571428571432
PR002373,15.08.2026,MANDI023,Mustard,5979.71,5650.0,329.71000000000004,0,5.835575221238939
PR009431,07-19-2026,MANDI033,Sugarcane,3868.3,3500.0,368.3000000000002,0,10.522857142857148
PR008124,2026-07-27,MANDI012,REQUIRES_INVESTIGATION,2036.0,2090.0,-54.0,1,-2.583732057416268
PR010191,23-Mar-2026,MANDI039,Sugarcane,3497.88,3500.0,-2.119999999999891,1,-0.060571428571425445
PR006295,27-Feb-2026,MANDI046,Cotton,7691.76,6620.0,1071.7600000000002,0,16.18972809667674
PR007587,31.05.2026,MANDI057,Paddy,2405.36,2183.0,222.36000000000013,0,10.18598259276226
PR006953,2026-03-05,MANDI027,REQUIRES_INVESTIGATION,5876.7,5650.0,226.69999999999982,0,4.01238938053097
PR003680,2026/01/29,MANDI043,Sugarcane,3756.0,3500.0,256.0,0,7.314285714285715
PR008061,20.05.2026,MANDI044,REQUIRES_INVESTIGATION,3465.52,3500.0,-34.48000000000002,1,-0.9851428571428577
PR011832,2026-06-27,MANDI028,Cotton,6580.5,6620.0,-39.5,1,-0.5966767371601208
PR005268,12-Feb-2026,MANDI047,Sugarcane,3503.125272293878,3500.0,3.12527229387797,0,0.08929349411079913
PR005566,2026/06/05,MANDI017,Cotton,6397.82,6620.0,-222.1800000000003,1,-3.3561933534743247
PR009828,23.05.2026,MANDI007,Wheat,2267.55,2275.0,-7.449999999999818,1,-0.3274725274725195
PR004842,2026/06/11,MANDI045,REQUIRES_INVESTIGATION,2030.59,2090.0,-59.41000000000008,1,-2.8425837320574203
PR005661,18.05.2026,MANDI023,Wheat,2490.04,2275.0,215.03999999999996,0,9.45230769230769
PR011681,13.07.2026,MANDI038,Corn,2255.0,2090.0,165.0,0,7.894736842105263
PR008540,03.05.2026,MANDI030,REQUIRES_INVESTIGATION,2191.83,2090.0,101.82999999999993,0,4.872248803827748
PR002355,11/02/2026,MANDI040,Sugarcane,3414.1337467024077,3500.0,-85.86625329759227,1,-2.4533215227883503
PR011975,2026/04/26,,REQUIRES_INVESTIGATION,2115.37,2090.0,25.36999999999989,0,1.2138755980861191
PR003868,31/05/2026,MANDI002,Sugarcane,3828.0,3500.0,328.0,0,9.37142857142857
PR006161,2026-03-24,MANDI020,Cotton,6557.25,6620.0,-62.75,1,-0.9478851963746223
PR003133,22.01.2026,MANDI020,Wheat,2290.0,2275.0,15.0,0,0.6593406593406593
PR000324,14.04.2026,MANDI041,REQUIRES_INVESTIGATION,2044.0,2183.0,-139.0,1,-6.3673843334860285
PR004118,20-Mar-2026,MANDI032,Mustard,6098.6,5650.0,448.60000000000036,0,7.939823008849564
PR011838,13/05/2026,MANDI019,Sugarcane,3628.28,3500.0,128.2800000000002,0,3.665142857142863
PR004156,2026-08-10,MANDI051,Cotton,6723.0,6620.0,103.0,0,1.555891238670695
PR004119,2026/07/04,MANDI016,REQUIRES_INVESTIGATION,2064.73,2183.0,-118.26999999999998,1,-5.4177737059092985
PR006452,15/05/2026,MANDI048,Sugarcane,3540.0,3500.0,40.0,0,1.1428571428571428
PR005922,25-Jan-2026,MANDI028,REQUIRES_INVESTIGATION,2351.48,2183.0,168.48000000000002,0,7.717819514429684
PR007728,13-Jul-2026,MANDI051,Sugarcane,3768.36,3500.0,268.3600000000001,0,7.667428571428575
PR005795,27.01.2026,,Corn,1964.11,2090.0,-125.8900000000001,1,-6.02344497607656
PR002024,01-Sep-2026,MANDI045,Mustard,5204.065894498197,5650.0,-445.93410550180306,1,-7.892639035430142
PR008035,09-Apr-2026,MANDI010,Mustard,6307.01,5650.0,657.0100000000002,0,11.628495575221242
PR004368,15/02/2026,MANDI019,Cotton,7642.99,6620.0,1022.9899999999998,0,15.45302114803625
PR001830,29/04/2026,MANDI038,Cotton,6793.0,6620.0,173.0,0,2.6132930513595163
PR002997,2026/02/20,MANDI042,Mustard,6009.61,5650.0,359.6099999999997,0,6.364778761061942
PR010763,22/02/2026,MANDI032,Sugarcane,3907.0,3500.0,407.0,0,11.628571428571428
PR002942,06-Sep-2026,MANDI047,Cotton,6393.02,6620.0,-226.97999999999956,1,-3.428700906344404
PR002566,2026-06-04,MANDI011,Wheat,2228.12,2275.0,-46.88000000000011,1,-2.0606593406593454
PR007406,09-06-2026,MANDI050,Wheat,2233.93,2275.0,-41.070000000000164,1,-1.8052747252747323
PR006629,2026-05-26,MANDI004,Paddy,2389.39,2183.0,206.38999999999987,0,9.454420522217125
PR004569,05.06.2026,MANDI056,REQUIRES_INVESTIGATION,6126.44,5650.0,476.4399999999996,0,8.432566371681409
PR001856,16/04/2026,MANDI023,REQUIRES_INVESTIGATION,2332.29,2183.0,149.28999999999996,0,6.838754008245532
PR002395,15.06.2026,MANDI027,REQUIRES_INVESTIGATION,2378.43,2183.0,195.42999999999984,0,8.952359138799808
PR011704,27/06/2026,MANDI048,REQUIRES_INVESTIGATION,2146.22,2090.0,56.2199999999998,0,2.6899521531100383
PR011512,12.03.2026,MANDI027,Sugarcane,3749.43,3500.0,249.42999999999984,0,7.126571428571424
PR010474,31-May-2026,MANDI029,REQUIRES_INVESTIGATION,6331.0,5650.0,681.0,0,12.053097345132743
PR009324,07-12-2026,MANDI057,Mustard,6295.08,5650.0,645.0799999999999,0,11.417345132743362
PR008411,03-May-2026,MANDI056,Cotton,6924.521578944961,6620.0,304.5215789449612,0,4.600023851132344
PR002365,11-Apr-2026,MANDI011,Sugarcane,3880.03,3500.0,380.0300000000002,0,10.858000000000006
PR003098,2026-08-06,MANDI002,Sugarcane,3759.37,3500.0,259.3699999999999,0,7.410571428571426
PR005469,2026/07/08,MANDI043,REQUIRES_INVESTIGATION,2061.31,2183.0,-121.69000000000005,1,-5.574438845625289
PR000346,09-Jul-2026,MANDI048,Corn,2132.0,2090.0,42.0,0,2.0095693779904304
PR008376,25/08/2026,MANDI019,Cotton,6618.4415523726375,6620.0,-1.5584476273625114,1,-0.02354150494505304
PR000108,10.02.2026,MANDI015,Sugarcane,3591.0,3500.0,91.0,0,2.6
PR005540,07-27-2026,MANDI010,Sugarcane,3640.354721019678,3500.0,140.35472101967798,0,4.010134886276514
PR005734,2026/09/08,MANDI048,Wheat,2540.0,2275.0,265.0,0,11.648351648351648
PR002409,20.01.2026,MANDI004,Mustard,5739.63,5650.0,89.63000000000011,0,1.5863716814159312
PR003014,07-24-2026,MANDI050,Sugarcane,3215.0,3500.0,-285.0,1,-8.142857142857144
PR003776,2026/06/25,,Cotton,6257.37,6620.0,-362.6300000000001,1,-5.477794561933536
PR010265,27/01/2026,MANDI026,REQUIRES_INVESTIGATION,3261.24,3500.0,-238.76000000000022,1,-6.821714285714292
PR004376,04-06-2026,MANDI025,Corn,1920.76,2090.0,-169.24,1,-8.097607655502392
PR003226,03.09.2026,MANDI053,Wheat,2573.0,2275.0,298.0,0,13.0989010989011
PR005104,2026/05/14,MANDI038,Wheat,2436.7,2275.0,161.69999999999982,0,7.107692307692299
PR011687,27-Jul-2026,MANDI053,Wheat,2599.76,2275.0,324.7600000000002,0,14.275164835164844
PR004226,05/04/2026,MANDI024,Mustard,5133.271377671124,5650.0,-516.7286223288756,1,-9.145639333254437
PR000021,2026-05-20,MANDI023,REQUIRES_INVESTIGATION,2222.57,2090.0,132.57000000000016,0,6.343062200956946
PR006026,2026-03-28,MANDI042,Cotton,6576.57,6620.0,-43.43000000000029,1,-0.656042296072512
PR007950,22/08/2026,MANDI036,Wheat,2087.74,2275.0,-187.26000000000022,1,-8.2312087912088
PR011186,02/04/2026,MANDI038,Paddy,2136.26,2183.0,-46.73999999999978,1,-2.1410902427851477
PR008929,2026/07/12,MANDI055,REQUIRES_INVESTIGATION,2282.0,2090.0,192.0,0,9.186602870813397
PR001154,03-13-2026,MANDI034,Mustard,5487.82,5650.0,-162.1800000000003,1,-2.8704424778761113
PR000573,2026/02/23,MANDI031,REQUIRES_INVESTIGATION,1968.8,2090.0,-121.20000000000005,1,-5.799043062200959
PR001054,2026/05/04,MANDI005,REQUIRES_INVESTIGATION,2235.0,2183.0,52.0,0,2.3820430600091616
PR003547,2026/04/18,MANDI045,Wheat,2168.09,2275.0,-106.90999999999985,1,-4.699340659340653
PR002847,2026-02-04,MANDI042,Corn,2403.54,2090.0,313.53999999999996,0,15.001913875598087
PR005859,25-Jan-2026,MANDI026,Mustard,6209.77,5650.0,559.7700000000004,0,9.907433628318591
PR001672,04-22-2026,MANDI030,Sugarcane,3463.0,3500.0,-37.0,1,-1.0571428571428572
PR001932,2026-02-01,MANDI057,Sugarcane,3928.44,3500.0,428.44000000000005,0,12.241142857142858
PR009720,20-May-2026,MANDI045,Corn,2153.7,2090.0,63.69999999999982,0,3.0478468899521447
PR009525,09-03-2026,MANDI007,Cotton,6830.0,6620.0,210.0,0,3.1722054380664653
PR011256,01-25-2026,MANDI011,Wheat,2446.0,2275.0,171.0,0,7.5164835164835155
PR000230,2026/08/30,,Paddy,2171.19916298032,2183.0,-11.800837019679875,1,-0.5405788831736086
PR002596,2026/08/18,,Mustard,5810.93,5650.0,160.9300000000003,0,2.8483185840708014
PR002731,15/01/2026,MANDI001,Sugarcane,3398.82,3500.0,-101.17999999999984,1,-2.890857142857138
PR004131,16-Jan-2026,MANDI033,Sugarcane,3633.43,3500.0,133.42999999999984,0,3.81228571428571
PR006633,2026/06/16,MANDI004,REQUIRES_INVESTIGATION,2367.89,2183.0,184.88999999999987,0,8.469537333944107
PR004217,2026-08-23,MANDI024,Mustard,5336.67,5650.0,-313.3299999999999,1,-5.545663716814158
PR001961,2026/06/22,,Mustard,6082.12,5650.0,432.1199999999999,0,7.648141592920352
PR003495,26/03/2026,MANDI056,Corn,2182.0,2090.0,92.0,0,4.401913875598086
PR011910,04-07-2026,MANDI014,Corn,2023.23,2090.0,-66.76999999999998,1,-3.194736842105262
PR001840,2026/05/02,MANDI025,Sugarcane,3353.0,3500.0,-147.0,1,-4.2
PR008276,27.07.2026,MANDI021,Wheat,2416.09,2275.0,141.09000000000015,0,6.201758241758249
PR005269,11/06/2026,,REQUIRES_INVESTIGATION,6204.04,5650.0,554.04,0,9.806017699115044
PR007848,16.08.2026,MANDI036,Wheat,2657.0,2275.0,382.0,0,16.791208791208792
PR002434,2026-06-30,MANDI030,Paddy,2254.0,2183.0,71.0,0,3.2524049473202017
PR011773,2026-05-25,,Corn,2254.83,2090.0,164.82999999999993,0,7.886602870813393
PR010424,2026/03/09,MANDI032,REQUIRES_INVESTIGATION,3161.0,3500.0,-339.0,1,-9.685714285714287
PR002909,10/01/2026,MANDI039,Paddy,2179.88,2183.0,-3.119999999999891,1,-0.14292258360054472
PR001516,2026/08/15,MANDI044,Mustard,5402.06,5650.0,-247.9399999999996,1,-4.388318584070789
PR006139,2026-05-31,MANDI037,Sugarcane,3564.79,3500.0,64.78999999999996,0,1.851142857142856
PR002483,2026-09-04,MANDI035,Cotton,7123.1807915499285,6620.0,503.1807915499285,0,7.600918301358436
PR009595,2026/05/24,MANDI013,Sugarcane,3690.08,3500.0,190.07999999999993,0,5.430857142857141
PR005472,2026-02-08,MANDI055,Wheat,2543.8,2275.0,268.8000000000002,0,11.815384615384623
PR010240,2026-01-04,MANDI053,Mustard,5937.88,5650.0,287.8800000000001,0,5.095221238938056
PR011474,2026-03-01,MANDI026,Paddy,2521.45,2183.0,338.4499999999998,0,15.503893724232698
PR000067,18.06.2026,MANDI018,Corn,2201.32,2090.0,111.32000000000016,0,5.326315789473692
PR004176,2026-01-06,MANDI048,Mustard,6441.27,5650.0,791.2700000000004,0,14.004778761061953
PR005055,07-Feb-2026,MANDI028,Mustard,5568.01,5650.0,-81.98999999999978,1,-1.4511504424778723
PR011291,22-May-2026,MANDI021,Paddy,2298.08,2183.0,115.07999999999993,0,5.27164452588181
PR000066,01-27-2026,MANDI005,Wheat,2278.0,2275.0,3.0,0,0.13186813186813187
PR005644,29-Apr-2026,MANDI004,Cotton,6394.29736264755,6620.0,-225.70263735245044,1,-3.4094053980732695
PR005850,21.02.2026,MANDI039,Wheat,2211.42,2275.0,-63.57999999999993,1,-2.7947252747252715
PR003013,2026/06/18,MANDI028,Cotton,6254.84,6620.0,-365.15999999999985,1,-5.516012084592143
PR010925,2026-01-29,MANDI052,Wheat,2170.49,2275.0,-104.51000000000022,1,-4.5938461538461635
PR000219,06-05-2026,MANDI019,Wheat,2306.0,2275.0,31.0,0,1.3626373626373627
PR011418,21-Jun-2026,MANDI005,Corn,2289.0,2090.0,199.0,0,9.521531100478468
PR010953,01-Feb-2026,MANDI051,Sugarcane,3980.06,3500.0,480.05999999999995,0,13.715999999999998
PR011251,06.01.2026,MANDI043,Mustard,5341.0,5650.0,-309.0,1,-5.469026548672566
PR009224,2026-01-30,MANDI026,Wheat,2299.1931612785925,2275.0,24.19316127859247,0,1.0634356605974713
PR008756,10/06/2026,MANDI029,Corn,1989.42,2090.0,-100.57999999999993,1,-4.812440191387556
PR009046,24-May-2026,MANDI011,REQUIRES_INVESTIGATION,3812.25,3500.0,312.25,0,8.921428571428573
PR006534,2026-04-16,MANDI026,Sugarcane,3126.0,3500.0,-374.0,1,-10.685714285714285
PR001462,2026-06-26,MANDI035,Mustard,5424.0,5650.0,-226.0,1,-4.0
PR011871,2026/08/12,,Wheat,2376.21,2275.0,101.21000000000004,0,4.448791208791211
PR003491,04/08/2026,MANDI005,Corn,2036.19,2090.0,-53.809999999999945,1,-2.574641148325356
PR004151,2026/04/07,MANDI021,Sugarcane,3427.51,3500.0,-72.48999999999978,1,-2.071142857142851
PR002362,08-21-2026,MANDI001,REQUIRES_INVESTIGATION,3749.96,3500.0,249.96000000000004,0,7.141714285714287
PR007091,2026-07-17,MANDI030,Mustard,5465.33,5650.0,-184.67000000000007,1,-3.2684955752212406
PR007434,2026-04-14,MANDI024,Cotton,6703.56,6620.0,83.5600000000004,0,1.2622356495468339
PR001228,2026-06-29,MANDI013,Sugarcane,3652.46,3500.0,152.46000000000004,0,4.356000000000001
PR011776,20.07.2026,MANDI034,Mustard,5770.8,5650.0,120.80000000000018,0,2.138053097345136
PR006669,24/01/2026,MANDI007,REQUIRES_INVESTIGATION,2280.81,2090.0,190.80999999999995,0,9.129665071770333
PR011493,2026-05-17,MANDI049,REQUIRES_INVESTIGATION,2224.59,2183.0,41.590000000000146,0,1.9051763628034881
PR010512,05-11-2026,,Wheat,2141.3765963552223,2275.0,-133.62340364477768,1,-5.873556204166052
PR006761,04.09.2026,,Paddy,2424.5,2183.0,241.5,0,11.062757672927164
PR003009,03/03/2026,MANDI018,REQUIRES_INVESTIGATION,5858.49,5650.0,208.48999999999978,0,3.6900884955752176
PR002719,2026-02-25,MANDI047,REQUIRES_INVESTIGATION,2329.24,2183.0,146.23999999999978,0,6.699038021071909
PR003813,08-23-2026,MANDI026,Cotton,6748.93,6620.0,128.9300000000003,0,1.9475830815710014
PR004052,2026/09/07,MANDI018,Cotton,7061.718461546968,6620.0,441.7184615469678,0,6.672484313398305
PR004550,2026-08-21,,Wheat,2134.81,2275.0,-140.19000000000005,1,-6.162197802197804
PR007751,2026-02-02,MANDI039,REQUIRES_INVESTIGATION,2163.64,2090.0,73.63999999999987,0,3.5234449760765485
PR002668,02-06-2026,MANDI031,Cotton,7370.0,6620.0,750.0,0,11.329305135951662
PR011896,2026-05-24,MANDI019,REQUIRES_INVESTIGATION,1971.78,2090.0,-118.22000000000003,1,-5.656459330143542
PR011833,2026-06-03,MANDI022,Wheat,2252.03,2275.0,-22.9699999999998,1,-1.0096703296703209
PR004707,2026/06/23,MANDI011,Corn,2096.69,2090.0,6.690000000000055,0,0.32009569377990693
PR003815,2026/01/12,MANDI035,Cotton,6228.97,6620.0,-391.02999999999975,1,-5.906797583081567
PR003947,21-Mar-2026,MANDI001,Wheat,2129.95,2275.0,-145.05000000000018,1,-6.375824175824183
PR008236,2026/04/01,MANDI012,Sugarcane,3589.0,3500.0,89.0,0,2.5428571428571427
PR004086,01/07/2026,,Sugarcane,3336.52,3500.0,-163.48000000000002,1,-4.670857142857143
PR001144,21-May-2026,MANDI043,Wheat,2597.0,2275.0,322.0,0,14.153846153846153
PR011963,15/07/2026,,Cotton,6227.45,6620.0,-392.5500000000002,1,-5.929758308157102
PR008102,19.03.2026,MANDI015,Corn,2062.05,2090.0,-27.949999999999818,1,-1.3373205741626708
PR004194,10/05/2026,MANDI034,REQUIRES_INVESTIGATION,5308.61,5650.0,-341.3900000000003,1,-6.042300884955758
PR004426,06-22-2026,,Wheat,2331.814112966385,2275.0,56.81411296638498,0,2.497323646874065
PR009127,10/03/2026,MANDI030,Cotton,6718.6,6620.0,98.60000000000036,0,1.4894259818731173
PR010516,03-04-2026,MANDI033,Corn,2042.58,2090.0,-47.42000000000007,1,-2.268899521531104
PR005634,02-13-2026,MANDI034,Sugarcane,4029.0,3500.0,529.0,0,15.114285714285714
PR011855,17.04.2026,MANDI007,Sugarcane,3912.0,3500.0,412.0,0,11.771428571428572
PR008298,2026/03/21,MANDI039,Cotton,7567.713145003912,6620.0,947.7131450039124,0,14.315908534802302
PR003730,2026-01-08,MANDI055,Mustard,5463.0,5650.0,-187.0,1,-3.3097345132743365
PR011701,2026-03-04,MANDI001,REQUIRES_INVESTIGATION,2399.786636958348,2183.0,216.78663695834803,0,9.930675078256895
PR008520,05-06-2026,MANDI029,Paddy,2261.35,2183.0,78.34999999999991,0,3.5890975721484155
PR001061,2026-04-08,MANDI017,REQUIRES_INVESTIGATION,3781.66,3500.0,281.65999999999985,0,8.047428571428568
PR004743,13-Aug-2026,MANDI043,Wheat,2303.0,2275.0,28.0,0,1.2307692307692308
PR008414,07/09/2026,MANDI053,REQUIRES_INVESTIGATION,3279.26,3500.0,-220.73999999999978,1,-6.306857142857137
PR006745,2026-02-02,MANDI026,Wheat,2328.43,2275.0,53.429999999999836,0,2.348571428571421
PR008323,2026/06/23,MANDI052,REQUIRES_INVESTIGATION,5897.15,5650.0,247.14999999999964,0,4.374336283185834
PR008097,02-23-2026,MANDI006,Wheat,2430.0,2275.0,155.0,0,6.813186813186813
PR006813,2026-02-12,MANDI029,Wheat,2362.366515723112,2275.0,87.36651572311212,0,3.8402864054115216
PR005198,24.01.2026,MANDI022,Cotton,5792.35,6620.0,-827.6499999999996,1,-12.502265861027183
PR011089,08/06/2026,MANDI005,Wheat,2197.56,2275.0,-77.44000000000005,1,-3.403956043956046
PR004150,13-Jun-2026,MANDI026,Mustard,5857.38,5650.0,207.3800000000001,0,3.6704424778761084
PR010251,2026-05-10,MANDI038,Mustard,6019.21,5650.0,369.21000000000004,0,6.534690265486727
PR005580,2026-05-29,MANDI030,Corn,2161.8234550643456,2090.0,71.82345506434558,0,3.436528950447157
PR001645,07-19-2026,MANDI044,REQUIRES_INVESTIGATION,2405.0,2090.0,315.0,0,15.07177033492823
PR007883,2026/06/26,MANDI043,Corn,2074.27,2090.0,-15.730000000000018,1,-0.7526315789473692
PR002343,2026-04-13,MANDI031,Cotton,6666.0,6620.0,46.0,0,0.6948640483383686
PR000139,16/01/2026,,Paddy,2423.52,2183.0,240.51999999999998,0,11.017865322950069
PR010239,2026-04-13,,Mustard,5738.29,5650.0,88.28999999999996,0,1.5626548672566365
PR009756,10/04/2026,MANDI043,Paddy,2313.2099969867386,2183.0,130.2099969867386,0,5.964727301270663
PR005118,01-23-2026,MANDI023,REQUIRES_INVESTIGATION,2238.99,2183.0,55.98999999999978,0,2.5648190563444704
PR003970,01-24-2026,MANDI041,REQUIRES_INVESTIGATION,2302.52,2183.0,119.51999999999998,0,5.475034356390288
PR011378,26/08/2026,MANDI010,Sugarcane,3967.05,3500.0,467.0500000000002,0,13.34428571428572
PR009562,2026-06-26,MANDI050,Cotton,7261.0,6620.0,641.0,0,9.682779456193353
PR007730,2026/07/03,MANDI010,Cotton,7105.83,6620.0,485.8299999999999,0,7.3388217522658605
PR008325,24/02/2026,MANDI002,Cotton,6418.0,6620.0,-202.0,1,-3.0513595166163143
PR000130,2026/05/02,MANDI027,Paddy,2146.17,2183.0,-36.82999999999993,1,-1.6871278057718702
PR001906,09-Jan-2026,,Mustard,6022.0,5650.0,372.0,0,6.5840707964601775
PR001215,2026-03-05,MANDI040,Wheat,2069.0,2275.0,-206.0,1,-9.054945054945055
PR001246,05-03-2026,MANDI022,Sugarcane,3641.64,3500.0,141.63999999999987,0,4.04685714285714
PR000365,04/01/2026,MANDI006,Paddy,2137.2,2183.0,-45.80000000000018,1,-2.0980302336234624
PR009148,30/01/2026,MANDI026,REQUIRES_INVESTIGATION,2159.94,2183.0,-23.059999999999945,1,-1.056344480073291
PR008019,2026-07-30,MANDI014,Wheat,2254.36,2275.0,-20.639999999999873,1,-0.9072527472527416
